name,address,양파,대파,계란,밥,다진마늘,당근,청양고추,오이,우유,부추,베이컨,식빵,두부,애호박,감자,어묵,깻잎,참치,콩나물,양배추,스팸,김치,팽이버섯,치즈,무,토마토,라면,새우,돼지고기,비엔나소세지,순두부,떡볶이떡,캔옥수수
맛있게 매운 낙지볶음 황금레시피,https://www.10000recipe.com/recipe/6906935,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
계란찜 만들기 전자렌지로 간편하게,https://www.10000recipe.com/recipe/6971876,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
데리야끼소스로 맛을낸대패삼겹살볶음,https://www.10000recipe.com/recipe/6852494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
비법의 '명란밥' 만드는 법,https://www.10000recipe.com/recipe/6834285,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
삼겹살로 더 맛있고 매콤한 제육볶음,https://www.10000recipe.com/recipe/6893906,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
새우젓으로 넣어 끓인 순두부찌개,https://www.10000recipe.com/recipe/6810691,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
전자렌지 깻잎찜 만드는법 빠르게 만드는 간단반찬,https://www.10000recipe.com/recipe/6882852,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
간단한 맥주안주 커피땅콩만들기,https://www.10000recipe.com/recipe/6895529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[셜록] '카레 우동' 백종원 레시피,https://www.10000recipe.com/recipe/6894700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
고기에도 밥에도 너무 잘 어울리는 풋고추 된장 무침~!!,https://www.10000recipe.com/recipe/6918803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나물밥,https://www.10000recipe.com/recipe/6897293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
토마토 달걀볶음. 브로콜리까지 넣은 초간단 토마토요리.,https://www.10000recipe.com/recipe/6882530,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[전자렌지 요리] 영양만점 계란 컵밥 - 아침 굶지 말아요!,https://www.10000recipe.com/recipe/6866567,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"[ 애호박 볶음 ] 기본반찬, 새우젓 없을때 만드는 초간단 애호박 무침, 아스파라거스 추가",https://www.10000recipe.com/recipe/6938644,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 흑임자묵무침만들기#한끼 식사로 거뜬해요~!혼밥만들기,https://www.10000recipe.com/recipe/6919444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
매콤하고 담백한 참치계란말이♥,https://www.10000recipe.com/recipe/6880458,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
있는 재료로 게살 볶음밥 만들기!,https://www.10000recipe.com/recipe/6931055,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♥[신혼밥상] 맛깔 한 포기김치,https://www.10000recipe.com/recipe/6918837,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
가지 양파볶음,https://www.10000recipe.com/recipe/6903264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
소고기덮밥~*,https://www.10000recipe.com/recipe/6936401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인삼보다 좋다는 가을무로 쌈무만들기,https://www.10000recipe.com/recipe/6945818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
간단한 간식 옥수수토스트 레시피 소개합니다.,https://www.10000recipe.com/recipe/6870168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
(어린이반찬)오뎅 프랑크소시지볶음!,https://www.10000recipe.com/recipe/6932736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
청경채오리고기볶음~,https://www.10000recipe.com/recipe/6948124,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
고슬고슬 고소한 계란 볶음밥 만들기,https://www.10000recipe.com/recipe/6837004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[강식당2]김치밥이 피오씁니다_만들어 먹어치우기 냠뇸뇸뇸,https://www.10000recipe.com/recipe/6914427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
초간단 햄볶음밥 ~*,https://www.10000recipe.com/recipe/6929920,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
치킨마요덮밥 만들기,https://www.10000recipe.com/recipe/6540082,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"바삭바삭 맛있는 밥새우볶음 만들기, 5분뚝딱레시피",https://www.10000recipe.com/recipe/6938003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
참치마요덮밥! 한그릇요리로 딱이지~,https://www.10000recipe.com/recipe/6910046,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초스피드반찬 : 계란장조림 만들기 레시피,https://www.10000recipe.com/recipe/6945512,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
백종원 부추겉절이,https://www.10000recipe.com/recipe/6946198,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해산물토마토스파게티 :: ★초간단★ 하지만 맛있게 만드는 법!,https://www.10000recipe.com/recipe/6898586,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
고추기름으로 후다닥 볶아 만드는 베이컨양배추볶음,https://www.10000recipe.com/recipe/6887972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
백종원 감자볶음 만들기,https://www.10000recipe.com/recipe/6865113,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
후다닥~~ 오이냉국 6146!만 기억하세요^^,https://www.10000recipe.com/recipe/6892833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
간장진미채볶음 맛있게 만들기,https://www.10000recipe.com/recipe/6852709,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
단배추시래기 된장무침,https://www.10000recipe.com/recipe/6931460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[자취생요리] 비엔나소세지볶음 <-애기들 반찬으로 강추,https://www.10000recipe.com/recipe/6928877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"미니새송이 버섯 볶음, 초간단, 초스피드",https://www.10000recipe.com/recipe/6858157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
어묵국 끓이는법 초간단 레시피,https://www.10000recipe.com/recipe/6977902,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
삭힌고추무침 고추장아찌로 간단하게 무쳐요,https://www.10000recipe.com/recipe/6859750,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[자취생간단반찬] 호박볶음,https://www.10000recipe.com/recipe/6915568,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
부추겉절이:아주 손쉽게...괜찮은 반찬 하나 득템하세요!,https://www.10000recipe.com/recipe/6837553,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10분완성 / 마약계란 초간단레시피,https://www.10000recipe.com/recipe/6910852,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[반찬] 느타리고추장무침,https://www.10000recipe.com/recipe/6842737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
기름 떡볶이~*,https://www.10000recipe.com/recipe/6928461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
백종원 김치볶음밥,https://www.10000recipe.com/recipe/6874740,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
간단간단초간단! 기본김치볶음밥만들기♡,https://www.10000recipe.com/recipe/6963770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
간단반찬 계란찜 전자레인지 활용해 부드럽게,https://www.10000recipe.com/recipe/6921047,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
봄나물 방풍나물 겉절이 색다르고 맛있네,https://www.10000recipe.com/recipe/6910567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
소떡소떡 소스만들기 소세지 떡꼬치 아이간식만들기,https://www.10000recipe.com/recipe/6959093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
[초간단 노오븐 디저트] 5분완성 콘프레이크 초코쿠키,https://www.10000recipe.com/recipe/6865636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV속 그메뉴 요즘 핫한 강식당 김치밥 황금레시피,https://www.10000recipe.com/recipe/6913574,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"에어프라이어요리 : 검정콩 서리태콩볶음 영양간식, 주전부리로 좋아요",https://www.10000recipe.com/recipe/6929238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
밑반찬 황태채 무침,https://www.10000recipe.com/recipe/6947689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3월 3일 삼겹살데이에 딱 어울리는 간장비빔국수,https://www.10000recipe.com/recipe/6927551,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단반찬~마늘종 계란말이!,https://www.10000recipe.com/recipe/6914515,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
오뎅볶음 어묵볶음,https://www.10000recipe.com/recipe/6867934,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
즉석에서 제빠르게 볶는초간단 오뎅볶음,https://www.10000recipe.com/recipe/6942166,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 상추겉절이 만드는 법,https://www.10000recipe.com/recipe/6395923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[영상] NO오븐 소보로빵 만들기 : '냉장고를 부탁해' 김풍 ‘최후의 소보로’,https://www.10000recipe.com/recipe/6843635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
봄나물 당귀 스크램블 에그,https://www.10000recipe.com/recipe/6910372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
팽이버섯 베이컨말이 만드는법 뚝딱 쉽고 간단한 베이컨 요리,https://www.10000recipe.com/recipe/6903904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
오바마 분짜 5분 완성! 대박집 레시피 분짜 소스 만들기:),https://www.10000recipe.com/recipe/6913859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5분완성 맥주안주 , 또띠아 갈릭 플랫 브래드 :)",https://www.10000recipe.com/recipe/6833756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
밥도둑 참치쌈장,https://www.10000recipe.com/recipe/6834466,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
간단한 한끼식사 소세지야채볶음 덮밥,https://www.10000recipe.com/recipe/6834661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
완전 초간단 매콤 소시지 양파 볶음,https://www.10000recipe.com/recipe/6914979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
아기반찬 9개월도 먹을 수 있는 감자파스타,https://www.10000recipe.com/recipe/6853075,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
♥[신혼밥상] 누구나 좋아하는 감자조림,https://www.10000recipe.com/recipe/6918693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
남은 장조림으로 간편한 한그릇♪ 장조림버터밥,https://www.10000recipe.com/recipe/6876128,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
팽이버섯 된장국 너무 간단해요~,https://www.10000recipe.com/recipe/6861507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
크림없는 전통 까르보나라 전자레인지로 만들기!,https://www.10000recipe.com/recipe/6955198,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쫄깃쫄깃 팽이버섯전~,https://www.10000recipe.com/recipe/6869648,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
백종원 초간단 오징어채전,https://www.10000recipe.com/recipe/6836537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단! '치킨마요덮밥' 만들기 (feat. 전자레인지용 가라아게),https://www.10000recipe.com/recipe/6889490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
새콤달콤 봄철 입맛돋구는 오이부추무침 만들기♡,https://www.10000recipe.com/recipe/6847974,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
콩나물 무침 5분만에 완성,https://www.10000recipe.com/recipe/6904965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10분 봄나물요리/사과 돌미나리초무침,https://www.10000recipe.com/recipe/6930719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단음식 돼지불고기만들기,https://www.10000recipe.com/recipe/6881293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
치토스 냄새 볶음밥,https://www.10000recipe.com/recipe/6925212,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
스파게티소스 남았을때 간단하게 치즈밥 만들어먹기,https://www.10000recipe.com/recipe/6933576,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
매콤달콤 가래떡 - 얘들아 해치우자,https://www.10000recipe.com/recipe/6927519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
고추장 가지볶음/가지요리,https://www.10000recipe.com/recipe/6876676,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
막창 ? 떡볶이 ? 이건 대박 꿀조합일세 ★ 막창떡볶이,https://www.10000recipe.com/recipe/6918003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
간단한 밑반찬 만들기 깻잎순 무침,https://www.10000recipe.com/recipe/6874818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
편의점 꿀조합 ★ 멀리가지 않아도 괜찮아요 앙버터브레드 @_@,https://www.10000recipe.com/recipe/6912737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부추 계란(달걀) 볶음 : 집밥 백선생,https://www.10000recipe.com/recipe/6876909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쉽고 간단한 감자볶음 만들기,https://www.10000recipe.com/recipe/6830296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
반찬없을때 최고 연어볶음밥,https://www.10000recipe.com/recipe/6857394,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김치비빔국수 황금레시피. 입맛 사로잡는 새콤달콤 비빔국수 양념장 이것 하나로 더 맛있게 드세요.,https://www.10000recipe.com/recipe/6955825,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
초간단 도토리묵 무침 만드는법 양념도 간단,https://www.10000recipe.com/recipe/6928299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[나물반찬]유채나물 간단하게 만들어 보세요,https://www.10000recipe.com/recipe/6901847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
간장계란국수 : 입맛 없을 때 쉽고 간편요리 간장국수 레시피!,https://www.10000recipe.com/recipe/6932879,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
소금에 절이지 않는 초 스피드 깍두기 담그는 법,https://www.10000recipe.com/recipe/6953545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
브런치 레시피 #감자베이컨 브런치,https://www.10000recipe.com/recipe/6858722,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
인기메뉴 백종원 닭볶음탕 쉬운레시피,https://www.10000recipe.com/recipe/6875961,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
양념치킨 소스,https://www.10000recipe.com/recipe/6889971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
초간단 뚝배기 계란찜,https://www.10000recipe.com/recipe/6882931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 새우볶음밥,https://www.10000recipe.com/recipe/6523056,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
소세지볶음밥~*,https://www.10000recipe.com/recipe/6928175,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김치볶음밥 만들기 제대루 맛나게,https://www.10000recipe.com/recipe/6884836,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
궁극의 마파두부 만들기,https://www.10000recipe.com/recipe/6911525,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
쏘야 소세지볶음 황금레시피 !,https://www.10000recipe.com/recipe/6886781,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
【2분반찬】수제어묵 볶음 만들기,https://www.10000recipe.com/recipe/6872160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
백종원 북어국 시원하게 끓이기 황금레시피,https://www.10000recipe.com/recipe/6952563,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
여름 반찬 오이고추 된장무침 만드는 법 불이 필요 없는 초간단 반찬,https://www.10000recipe.com/recipe/6938635,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
들기름과 콩나물만있으면 세상쉬운 콩나물볶음밥,https://www.10000recipe.com/recipe/6922833,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
마요네즈를 곁들인 윤기가 흐르는 진미채볶음 만들기,https://www.10000recipe.com/recipe/6967457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
풋마늘대무침~이른봄에만 먹을수있다!,https://www.10000recipe.com/recipe/6956020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
소세지케찹볶음 케찹만 넣고 휘리릭,https://www.10000recipe.com/recipe/6897425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
오징어 간장라볶이 황금레시피 리얼리? : 이번엔 진짜다.,https://www.10000recipe.com/recipe/6889849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
돼지고기간장조림(동파육),https://www.10000recipe.com/recipe/6912670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
달짝지근한 양파볶음 짱 맛있어,https://www.10000recipe.com/recipe/6916568,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5분만에 만드는 밑반찬 ""참나물 무침""",https://www.10000recipe.com/recipe/6930803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
치킨스낵랩 만들기,https://www.10000recipe.com/recipe/6876199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 계란김국,https://www.10000recipe.com/recipe/6862088,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♥초간단 밑반찬♥ 아삭아삭 콩나물무침,https://www.10000recipe.com/recipe/6921915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 마성의 대패삼겹살 덮밥,https://www.10000recipe.com/recipe/6924125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 메추리알 장조림,https://www.10000recipe.com/recipe/6873862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아삭한 진미채 오이무침,https://www.10000recipe.com/recipe/6806895,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"치자단무지무침 만드는 법, 간단반찬으로 딱이네 ~",https://www.10000recipe.com/recipe/6891450,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"간단한 설명으로, 빠르게 단무지무침 만들기",https://www.10000recipe.com/recipe/6903546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
입맛 없을 때 딱이야! 새콤달콤한 김치비빔국수,https://www.10000recipe.com/recipe/6850037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
